CONTROL,KAMG_fl,Blue,Green,Red,RE1,RE2,RE3,NIR,RE4,SWIR1,SWIR2,NDVI,VH,VV,C,predicted
2:59:22,370,0.08655416252564359,0.06921201176161622,0.046161986822756025,0.06635754849049301,0.160132937372402,0.1958001423636759,0.18448319630147944,0.21484851023898743,0.10357632309857301,0.045204851949174264,0.5979418047997657,-15.024579680273607,-10.448825418009463,100.19299185812424,116.53808280885909
2:300:35,370,0.08746087752376597,0.07115800405346956,0.04820908840772891,0.0714494049251508,0.16437172023997848,0.19906371894182695,0.1884803151666894,0.21951981104644938,0.11391916881688643,0.05106145699825248,0.5915038823143487,-14.848744420809723,-10.390142124116263,98.52763675035808,115.30516312583495
2:278:5,370,0.08848744920133662,0.07364248453351573,0.04973785183245652,0.07993809564164896,0.1811799698615152,0.22147923491138852,0.21003960528052096,0.2461075369534726,0.12527546523306232,0.05451150364930102,0.6162208896915056,-14.70268961283215,-9.95802129969361,97.74327668720736,106.39986690355134
3:68:3,370,0.08809635766277873,0.07212417984956991,0.05127680882052539,0.07329925728348996,0.15898110480272265,0.19042304830156778,0.1831439711779628,0.21062644285409163,0.12424973629548904,0.05799997840110734,0.5597663937993737,-15.11773559124705,-10.099840748066116,96.64307895086638,107.97989077221659
3:195:19,370,0.08706969418815078,0.06924279346859881,0.04575203452466293,0.07040963978443426,0.15745661804354683,0.18704878501676864,0.1812311272018091,0.20739588514939267,0.11826609567353147,0.05458698836277889,0.5932593628422995,-15.64737917754571,-10.569243897275596,95.79289827053185,103.77665228484923
4:342:26,370,0.08517619470476419,0.0666048731536377,0.04367010006436317,0.06638294867054519,0.1616978624859963,0.1983291649498784,0.19155960711600678,0.22054674412549724,0.1115001754116189,0.04982379661186485,0.6259576502094327,-14.991548731524258,-10.166041734176078,95.81988024205818,103.11976010057904
5:101:21,370,0.0836753921389861,0.06843610099896359,0.04659865181102422,0.07041211850605517,0.156635184488081,0.1876686044544214,0.18030330238373946,0.20817924205096464,0.11375114905110004,0.053313133812962696,0.5883436080758809,-14.930090745014036,-10.26789746965531,90.73377550482562,101.96246279465613
5:22:1,370,0.08531204328391057,0.06785672797414957,0.04738268771876553,0.06938098689570893,0.1485293850043323,0.1786273092587351,0.17205265857462454,0.19814613206360046,0.10816348260282876,0.05231514634964726,0.5661004652036783,-15.723811055531545,-10.826203137681489,92.95934917690307,101.59697752647202
6:99:28,370,0.0872197197248976,0.07021591211907781,0.05009822059650094,0.07146568102913323,0.14561426793009707,0.17184921392861569,0.16678004116993392,0.1891585891958052,0.10608133456791972,0.05141908648880044,0.5372651696776516,-14.526338985417308,-10.18667660363269,96.60080100645587,102.91816996890972
6:229:11,370,0.09130786551995286,0.07395680748262111,0.05196508366524103,0.0739759930203026,0.15716326659132523,0.1883008335763906,0.18268675301752488,0.20670526955174126,0.10677368696753019,0.0505011853843913,0.5560306580748534,-15.222651004901975,-10.531387092774974,92.88223969165364,104.17277872913508
7:115:1,370,0.08838100551855063,0.07180775722977695,0.049551242524441125,0.07133807048724629,0.1543406656940218,0.18326265750465215,0.17772945931946116,0.20212205002017503,0.10557386791754257,0.04838916539336435,0.5636484844895722,-14.95228702608484,-10.655173699187229,93.17338795060533,106.57815063135364
7:295:1,370,0.08734298566834983,0.07099830543742279,0.05094960213055651,0.07348930759794658,0.1507079585567697,0.1803875877176775,0.17249094372351934,0.20056011241842053,0.1162989649935639,0.05578456480224894,0.5431948961238633,-15.940756686909307,-11.375817318937614,92.27939279508462,96.27172041572989
7:116:21,370,0.09508333900535754,0.07967704900358807,0.06513653207922065,0.08824437976525491,0.16324278595283004,0.19242872049138615,0.1891048335271589,0.21666259202738064,0.16493690793283283,0.08724913509535331,0.490417082695279,-15.958506612935524,-11.05432337253543,92.685635579543,72.34911507516264
7:69:3,370,0.08584726217644773,0.06974463794790293,0.04940231527372906,0.07089657079466996,0.14534486130510157,0.17219997169562784,0.1684793504876239,0.18944054152578868,0.1025163272596478,0.048608747349247666,0.545859936147928,-14.906817632749874,-10.806807659084015,97.07936272763462,102.22074621590504
1:48:9,370,0.0842836316676818,0.06739397685658835,0.043483810304642184,0.06852408692487531,0.1755327267923289,0.2182380177779111,0.2115497631581009,0.2411634515015054,0.11028002355877028,0.046715805267868504,0.6577817011429016,-14.693380013755693,-9.790351329122503,97.6666544096043,111.38017359032415
2:215:38,370,0.08474660438367673,0.06732379727266305,0.04290479061256215,0.06354958606340178,0.14876107077410983,0.17790417653002055,0.16977543008581966,0.19510262758001523,0.08736508606413643,0.038045997433399655,0.5958977606348983,-15.123712203922373,-10.804521574919884,99.34814520102009,109.28797178407585
3:243:1,370,0.09001381281086708,0.07708806293308464,0.046947161958075787,0.07628636343555716,0.2154404618652538,0.2699621030927298,0.2618614283628141,0.301299621112569,0.15006941179888267,0.05884106428111244,0.694832884465118,-15.400449240232735,-9.787449236623699,95.2237729179082,109.24052295887024
4:316:4,370,0.08599159907970633,0.06945378857341056,0.0452409947782603,0.06877143633697846,0.17589735428047903,0.2170586104463588,0.20851516190223543,0.23863713815686455,0.10210578434307714,0.042469711802278966,0.642650792483374,-14.42480499292805,-9.735912747543383,95.3732370762588,116.68413249515046
5:25:1,370,0.09003617488071808,0.07314923634704729,0.05431410430599714,0.07667374903098458,0.1510784019393186,0.17870407759507254,0.17454048413650805,0.1976698110675875,0.11248716417832276,0.05421393464504357,0.5237717615810553,-15.164455179186554,-10.537234211860376,92.39108596671882,102.02547440971642
6:231:10,370,0.0848806927031979,0.06816637138743475,0.04553960103702208,0.06327080205100427,0.154246400234086,0.1892071346074046,0.18176543677544782,0.20727124735283378,0.09150465039644272,0.040027580008910844,0.5978301514759127,-15.36546502087646,-10.995337237398552,99.60485654554508,97.94241655122843
1:18:17,130,0.08554824112809566,0.07020873406623555,0.04467537025368155,0.07138759023716942,0.17330566967009092,0.21104904959055354,0.20612919932464105,0.23561266281534202,0.1093548768250612,0.04744378543652737,0.6418501517510242,-15.167763145258292,-10.449959853702842,44.36021205862838,71.95683461235923
2:186:21,130,0.08601860803028624,0.07051061999046285,0.044093792436516024,0.073954879325532,0.19822875896417658,0.2426303270541593,0.23362375933259116,0.2716738588414271,0.12880741470118529,0.05211460894224938,0.6800256159770459,-15.216155028347107,-10.216914836299294,42.036018817549,63.571230144667425
3:114:12,130,0.08608851000003247,0.06776743559606581,0.046134431721492106,0.06630215147731434,0.14971299120662487,0.18139368944630724,0.17490094676631116,0.20040490782989437,0.10394511550053055,0.04953431971506787,0.5813866480240806,-15.327470657044731,-10.964455779969903,42.19520902523115,63.752019942990785
3:205:10,130,0.09012395116837797,0.07669939275276055,0.05465274299505753,0.07871598242446254,0.18095989277414792,0.2196782877166609,0.21595553821285737,0.24676777563871688,0.14668797526100633,0.06973833770342656,0.5962091623374064,-16.129087152743203,-11.190243427917892,44.314338319158445,45.95176534276371
4:303:4,130,0.09565511876076434,0.08171113746480312,0.06464988199625026,0.0886337116313404,0.17319044332041633,0.20743369075206378,0.20292795209191844,0.2315711346072438,0.1680392623975692,0.09530786915503477,0.5142434334973266,-17.693062637541896,-12.380182145343046,48.94137083741343,45.99736832590215
4:174:2,130,0.09620207824907505,0.08159897780734003,0.05753647348869631,0.08525486768440123,0.1948990909039665,0.23257062430126263,0.22763954877621043,0.25731708149735805,0.137852571397368,0.06576962834206189,0.5972145950394478,-16.78282150253641,-12.151073320642004,40.61427926776116,49.35389048888556
5:3:14,130,0.08237984253222173,0.06921119547476494,0.04256742023887112,0.07612323450919874,0.2155203457484412,0.2697702608225328,0.2663704241184955,0.304704347333642,0.1466294788986341,0.0605482195565173,0.7218240496642939,-15.046713785389462,-9.370535268694207,46.14457428427722,66.57727885010772
6:40:4,130,0.0868677644962155,0.07021255383750583,0.048347809649682036,0.0713578548390705,0.15847278229842193,0.19118854810181418,0.18430857240786863,0.20869731552446197,0.10552043375708482,0.04966204220720559,0.5797479068038007,-15.15670339485966,-10.630219113574515,43.07355059306301,76.61679000641507
7:154:16,130,0.09157289317683415,0.07588273462961746,0.05333365881335123,0.07681668208640878,0.16793352835655684,0.1995533843215235,0.195888644521142,0.22182293654972549,0.12313302918449119,0.05698619475853271,0.5706495795755264,-14.902163435610616,-10.452352683851808,40.36680464026168,62.315200571136145
7:10:48,130,0.0907070298679791,0.07438168941595182,0.05545865928137596,0.07402463773551723,0.14967384255645733,0.1768206821521117,0.1726587302524761,0.1954169498374168,0.10904848259875174,0.058205964749344447,0.5146192557960646,-15.975697835151509,-11.659445591094373,41.967837993936406,62.74049820875105
7:210:3,130,0.09194335026239112,0.0772005013104922,0.056087909223248314,0.07702820343699227,0.15852190332672964,0.18686951335532925,0.18162953282713887,0.20526568364441564,0.12125310341106194,0.0656736141424348,0.5274515893118236,-15.154357746472236,-10.71443786861938,42.59843233558602,58.72290439536238
1:104:40,130,0.08476619835446136,0.06776245921340414,0.045645445000859874,0.0675329240612417,0.15851398805273914,0.19372876336781183,0.18786966855192105,0.21480889769320996,0.10370904261336561,0.04613444824102469,0.6085063122014798,-14.712953763241357,-9.973749253979717,42.28086167079025,77.90276564402862
3:82:11,130,0.08646581600677995,0.06870634258766016,0.04641007711561192,0.06840837143545181,0.15503603203119096,0.18756486309432494,0.1800693547897383,0.20597808892931518,0.09744749130837686,0.045358658505489625,0.5899482013113134,-15.343182428239137,-10.980278774210229,41.7467413295062,61.44557461099988
3:360:11,130,0.09024112901060395,0.07090958996474805,0.04864100568555682,0.07191612826726246,0.15992519494216273,0.1926729717850579,0.18334364153894622,0.21061898434600537,0.10396124388716282,0.047695283041827435,0.579704841446969,-14.937406147907977,-10.476272951033685,45.62744024367013,78.32993725146574
3:15:8,130,0.10127817764642061,0.08865632556569059,0.07351520157394435,0.09908654495996645,0.17070013905942052,0.19650170459246843,0.19012937329158788,0.21654705159029214,0.17124829460578794,0.10568157839577165,0.45230985246903344,-16.26194737371246,-11.449557543005032,45.756047654213155,42.707302703554426
7:197:7,130,0.08689813534751173,0.07036293572888506,0.04735383051908129,0.07291759406789337,0.15419835531349205,0.18256880225864816,0.17326645292636222,0.19961220693837112,0.10503367400365149,0.051028543031431055,0.570259978168583,-14.92024882844561,-10.45661906768509,43.250253939850204,76.0740903275271
1:10:5,170,0.08414742038393466,0.06729944709841844,0.04680459647136541,0.06968294729272,0.1513757264927095,0.1822329406445234,0.17397565700312312,0.20091750525030302,0.10862573188566342,0.051200959115346265,0.5737513736430007,-14.892304667814775,-10.410097903190291,51.66606905223878,79.43701458775412
1:140:2,170,0.08405949790587561,0.06799990001202572,0.04367520268386741,0.06857762241783681,0.1601719652401866,0.19439863322334697,0.1871526003632528,0.214428989549857,0.1011734974016605,0.0443873874957733,0.619876588220853,-14.816826774999207,-10.351442239060654,55.00789594007471,89.82595759398515
2:166:8,170,0.08677382286523279,0.06968285096197749,0.04537809400851984,0.06703296205520755,0.16581725879421627,0.20338692872169378,0.19315099612313422,0.22249652231829523,0.09587791758962437,0.042293801191361835,0.6184021439990994,-15.005025345778503,-10.693727895982983,55.485857811091854,85.4778018570076
2:364:22,170,0.09082779249024761,0.07676420346463303,0.05333996076518092,0.08106485293791467,0.1841968153012098,0.2239071227633665,0.2130539222280383,0.24667567317472205,0.1349465036258108,0.06342896310898632,0.5984602336633813,-14.901671662380275,-10.276311470517111,53.052587154651086,61.41300104077731
2:305:19,170,0.09367318330895072,0.0783786457148241,0.05888326785739404,0.08070844524520604,0.16760900478159174,0.19991778951910896,0.19141563237185827,0.21934411926574546,0.1226548887499211,0.06638142652665904,0.5318959427165523,-15.74869794067888,-11.43193043234437,48.40030168756367,64.74587591731222
3:47:36,170,0.0867993710191989,0.07002816964311134,0.04644878295867629,0.07372062555164123,0.1888529862245816,0.2374099819590122,0.23134885330960575,0.26632037365189254,0.13356200110891714,0.056985427928619985,0.6649709022147754,-15.320652545375456,-10.159132540755229,54.07916916505327,69.88067529557777
4:222:13,170,0.08914240054401561,0.07266891074630097,0.04988813056322797,0.07333983159264484,0.1637541518932378,0.1973125910595717,0.19096579528201843,0.21557543739744936,0.10712775361906872,0.05504280419212834,0.5864236289450092,-15.594778323119021,-11.320327707599263,53.34748921526099,70.78290895001689
4:110:7,170,0.08536179318406595,0.0691757125122048,0.04398170714169599,0.0691853714202902,0.1654365118425122,0.19874301871147526,0.1927952172887089,0.21685380565132162,0.09157635151601366,0.039879443072616906,0.6281652132934316,-14.848199036214675,-10.578962923448056,55.16065569805197,84.10979281320637
4:87:4,170,0.08646782048077298,0.06936133555839,0.04641791967043846,0.06840318689010218,0.15400679000646653,0.1850697541528782,0.1765559025393621,0.20151137652798104,0.09566619308290202,0.046272142303526845,0.5818275003967774,-14.810458756340214,-10.481884541955386,53.097740189362106,75.70948198309503
5:24:4,170,0.08464145580960974,0.06477714395059683,0.04198820013586672,0.06104264533658426,0.14587160541039096,0.1782901561124886,0.1707087315323747,0.19403430329315563,0.07808074292937554,0.03557510858376409,0.6029778608319292,-15.665049749801298,-11.432390631114146,53.03381573705226,70.2179364021757
5:87:35,170,0.08373733773851083,0.06820925231667158,0.04640198197623644,0.07090065227672959,0.16177693690401113,0.19615305406613395,0.192914080791985,0.21570807312250775,0.11735852132049629,0.055293682818229585,0.6062469848874249,-15.173815860230677,-10.310817912772329,53.55650070017334,72.3693927578189
6:31:9,170,0.09178722918284947,0.0735822171823806,0.05513083371430275,0.07442348940508914,0.150021393703409,0.1758472490353757,0.17216064692189897,0.19488344120907497,0.11830742467957808,0.05915881660706308,0.514125343993362,-14.626168687794936,-10.280275631012648,56.48720099685287,76.24224399784632
6:197:2,170,0.08599629751276325,0.07045682113630598,0.04495550228307765,0.07126397505340569,0.18913969443558204,0.233864384397163,0.22631799867236974,0.2554835041616567,0.11031215396622328,0.0479516473674602,0.6683710079654435,-15.785390406576495,-11.122778198048278,55.22574073863344,71.59378925644788
7:55:31,170,0.08949858921923205,0.07440172996910206,0.05578455491363121,0.07738885922555759,0.15613394099566721,0.18336636484190105,0.17872889012253823,0.2007419447168192,0.11896203736698004,0.06341451179213171,0.5293599424993168,-15.454253031186436,-11.014007832181782,53.03381573705226,61.204613983255626
7:173:2,170,0.09314933681940782,0.0763630835404076,0.05414251499859589,0.07877708524790498,0.17105376326927324,0.20610343802198364,0.19888829731429983,0.22812202247125377,0.12741587752025813,0.059490183363924996,0.5717554574807339,-15.291500073258964,-10.974027604776072,51.85990564000996,63.63628165278456
6:106:21,170,0.08848249582477459,0.06995006514730534,0.048456911977681656,0.0692311368392917,0.15021368303825872,0.17839162568516156,0.1746423505203579,0.19495116647539878,0.09715471599861625,0.04591546998856394,0.5648967460359912,-14.779718524852761,-10.089401482348238,46.62155918941249,78.76895839731803
2:271:16,170,0.09004090770980852,0.07373631650646317,0.051792091954171664,0.07599090485132516,0.1709443519808323,0.20548658520540694,0.1946147651257975,0.22826236797596866,0.13254446736143752,0.063115878083279,0.5754679037698407,-14.690459208782778,-9.673996930378923,51.76299602764335,64.28686370672213
2:270:14,170,0.090865213113911,0.07508210610942818,0.05607649205528651,0.07694978059588069,0.1516601635956679,0.1785607834737314,0.1710248296034703,0.19853450333053183,0.13088300089230537,0.06727222456801873,0.5058194610784387,-14.889816974726013,-10.348318495509416,52.58280972915702,68.09088161991521
4:110:12,170,0.0893795674485317,0.07375894505116574,0.05399333393683354,0.0762973917151823,0.16315717483612424,0.19550294320422706,0.1889631397532136,0.21691292122148503,0.1303964478370867,0.06653169339250552,0.5556470559379197,-15.64327724771907,-11.160823603589417,48.53340853339786,63.13826170731124
6:103:20,170,0.08742862544085477,0.07025102298436008,0.0484659917596447,0.0728120610780474,0.16380893455375242,0.1980444933982825,0.19254987043485688,0.21841539272965452,0.1177260676923519,0.052226408126593495,0.5969781966451474,-14.616401563388834,-9.946299510251544,50.41099219130884,83.06267569547194
7:18:1,170,0.1003984328710904,0.0872910264308454,0.07445837876157037,0.09920050737934992,0.16634820157314006,0.19125944931180666,0.1816794217515837,0.21165449929438465,0.17313128341155873,0.11497892615645176,0.4302075666490188,-17.3145913887576,-12.252546449307427,51.82130916189657,51.038551294305456
2:144:9,210,0.08764838033879178,0.07295860727843438,0.048750672431684954,0.07793323721945025,0.18196407872541287,0.22116430381358673,0.21217865443340234,0.24596838246990035,0.12224885354646904,0.052259587710555756,0.6251975902224477,-15.238367207103227,-10.831451025908553,61.97782916052106,76.59901143037362
2:132:28,210,0.09213002318825574,0.07437712266212969,0.051143870873987515,0.07414670349260101,0.16691608592024262,0.2014191889544632,0.19223506315633362,0.22058517371892494,0.10777138003953522,0.05305016998256995,0.5806805406186953,-15.424359911109782,-11.263423757638577,63.64029886210234,80.4476016445932
2:396:11,210,0.092864878609848725,0.07988971683362746,0.058774887916843786,0.0914243232836196,0.19020070759790456,0.2298143200611211,0.22287831477969805,0.2567496222879082,0.16456719541518186,0.08329462689537348,0.5798417236052194,-17.382206912441042,-12.520950327504034,52.35214583921952,49.78051354292616
2:285:1,210,0.10182222664721825,0.0876750399176348,0.07218685490961639,0.09727998756238768,0.17950127681095174,0.2110686919805213,0.20538351253059028,0.23325756382904003,0.16311986949292515,0.1002352897166442,0.4938934435179533,-17.470793341120213,-12.687027234946687,63.5479894882377,58.871542634491476
2:283:12,210,0.08786340933238306,0.06988165175518238,0.04748781829500969,0.07089113048601399,0.1577870591222466,0.18944323076502328,0.1799764321859787,0.20738611848599903,0.10265686283785834,0.04609679404721366,0.5813279885320833,-14.90794737461841,-10.595909155414681,61.92883096005723,87.4284479103465
3:210:39,210,0.08959243182818347,0.07258202195059324,0.05350925573492897,0.07369532986664801,0.14803309659389646,0.17426836129402254,0.1700823780497801,0.19088531900521477,0.1161164370464481,0.06056040648215334,0.5211125926700404,-15.80357687600365,-11.278668409310068,60.91057829972406,74.13629063866175
4:188:12,210,0.08823798037528087,0.07049729046773469,0.046088010502482166,0.06966013894773015,0.16587505091768906,0.20081492276380752,0.19313265739408567,0.21934666430679367,0.09535565935984279,0.04418167676915091,0.6154292271310409,-15.41043891045362,-11.049654298943025,65.14892364109856,76.86871193220907
4:132:10,210,0.08589774135423948,0.06715129640731557,0.042769173220990914,0.06394040207894504,0.1514504578006608,0.18379057072308075,0.17879554956504676,0.20061364080217955,0.08287491144621631,0.03745845620419851,0.6133400883694193,-14.672003464307775,-10.380874341414787,69.13763259262551,99.65757211763666
6:110:20,210,0.08667828358376911,0.06884536590314018,0.04929456996571083,0.06812972219897524,0.1390488681253558,0.16629617428444096,0.1578630394753828,0.1819814359379755,0.09685534517456834,0.0485298617111066,0.5216730553366434,-15.080724478532774,-10.86528906206836,61.49015751099096,78.35979765962712
7:119:4,210,0.08689798217276204,0.07100468007225626,0.05158764890037587,0.07282162399773116,0.14821404904180102,0.17342157593629154,0.169927596143974,0.1907668100469921,0.11313930599365984,0.05628462271882105,0.5338150471739008,-15.446908602195494,-10.902285277935473,64.96187585836596,83.96035177474502
2:226:34,210,0.08784667478767089,0.07233904934198856,0.04841405231321265,0.07660547564970617,0.177162645627469,0.2132845783523237,0.20733082588498078,0.24021465461807204,0.1354815372624353,0.05979886349642084,0.6188638587454284,-15.287903686530182,-10.259465167808472,61.2174938981944,73.48571604286589
2:140:18,210,0.08993709251332935,0.07456904637011517,0.051786780823375914,0.07799983539168022,0.17386721017201942,0.2089000715780252,0.20075165975376477,0.23273661409495566,0.1269651263026964,0.05685646206397853,0.5869837430826328,-15.08377754312708,-10.086125301124344,57.7871608364591,78.13329735384967
7:15:12,210,0.08557772759334274,0.0688152995123213,0.04728239088528901,0.06890518367747435,0.14771468642274022,0.17504878511106237,0.1681105866255969,0.19174432022732463,0.10590828958534462,0.05014698535157484,0.5601646848798137,-14.948883695923657,-10.32050115195915,60.19619278672084,86.0949511262822
7:123:12,210,0.09905975717554036,0.08357006396035882,0.06826834909028802,0.08838346825275822,0.14933164170526064,0.1728343436531927,0.16652997128897004,0.19282921383896298,0.17805860371037746,0.11045152913281862,0.41682230465990866,-18.764652326469466,-13.290376888363474,61.542377650953476,58.14926725899466
2:64:23,210,0.0850778876228488,0.06971997524204293,0.045625137174497725,0.07387594410191761,0.16796437318430255,0.20181570852113265,0.1960763458988233,0.22536338549532647,0.12105776778148135,0.0547859733698424,0.6193539894753726,-15.26271129338875,-10.475294881783762,61.46186453928232,74.69174967688194
5:52:26,210,0.08489414911772378,0.06723188198617834,0.045542253198385826,0.06719461636868215,0.1538628902352045,0.18559146901411178,0.17975615442576853,0.204582458538141,0.09702390221719365,0.04475774274027635,0.5952981951326908,-15.190249809620138,-10.575582728907596,64.96779557760081,89.1008031407519
5:61:31,210,0.09035409797565555,0.07322687790852567,0.06565875626528363,0.08072139044694093,0.11647355990680712,0.13323121858943326,0.130888730619601,0.15203049771388386,0.17946159171463785,0.11070168747401392,0.32956909307150045,-16.928728632135144,-11.58520958310991,58.85076395990402,58.15481655311657
