ID,TrSP,A,GS,RS,D,H,SI,Stem,Branches,Foliage,Tree_roots,GFF,Understory,Snags,Logs,Coarse_branches,Fine_litter
4:175:2,PISY,20,20,0.4,8,5,2,3.70301497191536,0.879659101180346,0.587993184603175,1.56641212090258,0.569261168900212,0.123996517787902,1.43956747733622,0.335054934386961,0.0365451229293207,4.10174172785223
2:257:12,PISY,35,230,0.9,18,15,1,46.2691468932215,4.42408563238441,2.69622200295658,13.050161077458,0.121389656579086,0.338738912290468,3.31373854793714,0.683467567425508,1.28811295168075,8.7435390399458
4:329:16,PISY,38,160,0.7,16,14,2,32.4203212907579,3.17511356380614,2.22048407175744,10.0502815524986,0.238677372824237,0.436522227873502,2.61675693643367,0.703173456244929,1.66544545339186,8.25350490782949
6:44:15,PISY,25,70,0.6,10,8,0,13.3631740489804,2.14798497925575,1.25261844494855,3.92817029395472,0.258033414941191,0.250222019265415,1.73846896982483,0.429569981166641,0.430461360479125,4.89975942111712
7:236:14,PISY,21,70,0.8,8,7,0,13.1099237475101,2.45351558820119,1.47079588662058,3.94988862676701,0.119012336123646,0.139631106506333,1.51260007836464,0.321488751896107,0.376341192198656,5.92144044009698
7:59:5,PISY,30,70,0.6,12,9,1,13.7493178026961,1.79308006802569,1.16355153141754,4.25576718666433,0.293233597602298,0.324106329528147,2.12778512361277,0.493461236853885,0.762275470867813,5.30314821562236
6:228:21,PISY,25,120,0.8,14,10,2,23.2912136058813,3.57264122054327,2.70773813363506,8.11404660890999,0.138030151994751,0.158317297274667,2.82179558121274,0.490141943636786,0.827586833643699,9.64797032663424
6:28:33,PISY,40,180,0.7,20,17,1,36.4344302665656,3.33153577196986,2.0383683577708,10.1305062455501,0.239792197271093,0.551147946639865,3.23913681960929,0.86714852234803,1.53584718536416,5.77630569836672
6:177:6,PISY,20,80,0.7,10,9,1,14.9191492960362,3.19079733237309,2.23667986390025,5.19212497266225,0.163245832546307,0.118157451866752,1.70718286546633,0.4404822604119,0.335728428276744,6.14754688164089
4:50:4,PISY,15,15,0.5,4,3,1,2.64778025387006,0.927112487117893,0.623345388726099,1.08402955348044,0.292539802860418,0.0685153239454645,0.762140147042693,0.170219610049786,0.0360967390378308,5.09653039002539
2:245:2,PISY,20,20,0.35,8,7,1,3.67333765751363,0.860443883151079,0.472609538083679,1.45830528664283,0.731873325752588,0.140693798241501,1.08581620667567,0.465209517302386,0.0130095824757593,2.16161783866648
3:112:16,PISY,40,160,0.9,14,12,2,32.7036780624759,2.76747822701472,1.82811821709963,9.76177940186294,0.132989931368029,0.394448929892388,2.61380776901899,0.537827897267361,1.59929795652694,10.1715994764727
7:225:2,PISY,11,30,0.9,2,3,1,5.06014379866981,2.44640655327729,1.70166480603868,2.16872129554004,0.061541377791813,0.0224569496621336,0.330145749820831,0.110446112103785,0.0221879166465085,10.7593232004924
3:59:9,PISY,40,110,0.5,14,13,2,22.2172026754437,2.21478645995474,1.42963016906309,7.16691813806678,0.521918137927016,0.5606154379455,1.9557164997863,0.74557321255933,0.591008660679492,6.30795171659506
4:262:3,PISY,38,320,0.8,24,20,1,64.6904951607764,5.95575361632249,3.65970470558244,17.9793918349446,0.169758038825917,0.449456783277359,4.05744743086762,0.972510257323189,1.60186488796041,8.21188921209143
5:8:8,PISY,28,115,0.8,12,10,1,22.535810251315,2.9408191171485,1.94184292391852,6.876389726097,0.14397991326364,0.232185188789811,2.22309931824385,0.471975988981169,0.993826471393739,7.60672853601973
2:355:10,PISY,10,30,0.55,8,5,1,4.9182206940009,3.22309284175924,2.26022445484785,2.32753038283391,0.184771009624954,0.024464728150011,1.63565388111568,0.290599399237364,0.00758722126693021,5.00130205530955
6:141:10,PISY,34,180,0.7,20,17,1,35.9379669831148,3.89930924571461,2.49588223132656,10.4685751822992,0.220259751768743,0.391798612519028,3.23913681960929,0.86714852234803,1.32963189505495,5.77630569836672
3:371:44,PISY,30,200,0.9,16,14,2,39.7950861668208,4.61988308444185,3.28487898040458,12.9358891344212,0.114138670251347,0.213584113228713,2.89421184294645,0.628456019796876,1.1204879747762,10.3168811347869
7:41:4,PISY,22,80,0.7,10,9,1,15.1356848754171,2.83414089705446,1.96469117203148,5.08964581693581,0.172621226172748,0.147689564073454,1.70718286546633,0.4404822604119,0.467263294637422,6.14754688164089
3:377:27,PISY,20,30,0.4,10,6,2,5.55452245787303,1.31948865177052,0.881989776904763,2.34961818135388,0.569261168900212,0.123996517787902,1.79633673208131,0.40930363890648,0.0365451229293207,4.78096037277727
7:12:33,PISY,35,180,0.8,18,14,1,36.1311793984673,3.63005771300269,2.28129524979821,10.2829718355706,0.162590835689257,0.377968492959867,3.31246354223539,0.681824238485888,1.48046650886034,7.47867317049797
1:110:41,PISY,40,90,0.5,16,13,1,18.0881531313529,1.77290971942698,1.01667013860926,5.30837286853377,0.510696513044557,0.636574579248687,2.40447043686142,0.770368157001248,0.529820271989202,4.15181819255268
7:119:18,PISY,40,170,0.8,16,14,1,34.500591377514,3.0162228413518,1.82524401387348,9.45355565990073,0.174298498166297,0.499764647089073,2.76069325896738,0.662430115370694,1.64781612618049,7.12838039873205
4:286:16,PISY,40,270,0.8,24,18,0,54.4759001362869,4.66818427260943,2.45591933244079,13.3472137597143,0.169874851212878,0.580810731853363,4.35835134693512,0.894086861812737,1.44800227859255,6.21116291388195
7:130:10,PISY,11,30,0.7,2,3,2,5.06075916663492,2.73480586979467,2.2324760518763,2.44115342700911,0.115894411643961,0.0243365885483293,0.298496180569233,0.12357710313911,0.0265134166827374,13.2361426425113
4:340:16,PISY,40,70,0.5,10,10,2,14.1382198843733,1.40940956542575,0.90976465304015,4.56076608786068,0.521918137927016,0.5606154379455,1.3887157620367,0.55688065571929,0.591008660679492,5.77764348564675
2:404:8,PISY,22,90,0.8,12,9,1,17.0723277639938,3.05644430821397,2.09560132165021,5.65754092743129,0.125473726067573,0.133920525909422,2.38796634414232,0.433915763521762,0.501328517194374,6.8183334200859
6:178:12,PISY,30,110,0.6,18,12,2,21.7130469119742,2.8799794657866,2.1036511794202,7.38742958319483,0.299676871349382,0.285432403040316,3.27723469392774,0.685640579396316,0.850309867183784,6.85722949757882
6:128:21,PISY,32,180,0.9,14,13,2,36.0690346620906,3.88026667964498,2.72048183151996,11.4895383834155,0.118234552610892,0.24600063500092,2.47554128959214,0.573302038795433,1.26240021997163,10.3221028089737
2:135:25,PISY,35,310,0.9,24,17,3,62.9402389012491,6.21122759802274,4.72097045334908,21.1792305689411,0.12641483572287,0.267225616737404,4.74995628435188,0.81041097872598,1.579557759185,14.4371305210906
2:344:46,PISY,15,25,0.6,8,5,1,4.43036232214667,1.50453381255742,1.06346313510869,1.75668340912486,0.195713937196932,0.064424012826065,1.69373172151187,0.279513781284695,0.0741265052923514,4.16775171275796
4:110:18,PISY,15,25,0.4,6,5,1,4.39081231825839,1.566351230724,0.95188635411417,1.88334397004032,0.468691501550008,0.0706869476347312,0.922469043719675,0.312252574471136,0.0102108863066252,4.26232989487333
3:8:2,PISY,20,30,0.7,4,4,2,5.62238139673148,1.22299744909447,0.9650027624991,2.15078625488094,0.166832862121933,0.10405833626436,0.717461794741708,0.184243201330549,0.374501353077545,8.65685227150773
6:228:42,PISY,25,70,0.5,12,10,2,13.454978584787,2.31385322640895,1.66183921185335,5.0202684305368,0.4044298606146,0.201656454668047,1.84122453096471,0.582319773449511,0.266092966520562,5.69606062038223
7:95:7,PISY,20,150,0.7,18,13,0,27.8104723277974,5.83002230374167,3.55290358516525,8.65420138006646,0.159102699143558,0.137318868976391,3.30179219281222,0.682199597869933,0.295018067495095,5.36633259302463
7:246:8,PISY,10,35,0.7,4,4,1,5.76686485364945,3.57569627209434,2.5957801446924,2.6313221798215,0.106819636927699,0.0217765317991567,0.717461794741708,0.184243201330549,0.0145234959437349,8.20975715289378
1:10:27,PISY,15,35,0.7,4,4,1,6.22223608865127,2.0325305411209,1.45806921973698,2.41355744459646,0.137358999572867,0.0593207478540478,0.717461794741708,0.184243201330549,0.104637511969732,8.20975715289378
1:252:21,PISY,30,120,0.8,12,11,1,23.7072784990106,2.84336431326244,1.85207403072359,7.07432149960215,0.149591766856799,0.270609908868815,2.08378655843632,0.509273722367732,1.1544804059133,7.02049193738617
7:231:26,PISY,40,220,0.7,24,17,2,44.7514522747777,4.16188158808141,2.8663307687182,13.6773566509253,0.245061193668729,0.485382322119971,4.29459961098794,0.906761127172857,1.71322056934986,8.56250214010497
4:214:48,PISY,20,60,0.6,14,7,3,11.2571682138655,2.58329172452406,2.22525200386948,4.77783056575006,0.242227306340463,0.101231406522239,3.20334375961262,0.419331724177137,0.291645851122928,9.13820432944394
7:119:1,PISY,22,70,0.7,8,7,2,13.3092966556436,2.5346882596957,1.97786118515464,4.91944898992253,0.176414262932119,0.130066534766029,1.43373652043882,0.341262197429158,0.521227043486885,9.30729427056993
2:104:5,PISY,20,80,0.6,10,9,2,14.9454787139944,3.37977034853916,2.62766273649358,5.84426473000096,0.237709333944262,0.113010301330796,1.60484975606971,0.471903977299972,0.265301381964486,7.5627254531401
5:5:18,PISY,40,300,0.95,18,17,4,61.8750366897176,5.24351547931183,4.11196684870552,21.4884675405844,0.120036333915814,0.302460835388162,3.11046491183996,0.737223678272045,1.67190740218008,16.7391983411126
4:327:12,PISY,30,80,0.7,12,11,3,15.909456344057,2.05977025823729,1.69179217428882,5.74733300901314,0.214321359669099,0.235428674192519,1.97514262518071,0.540597045971622,1.31949390377786,6.88959904380855
3:54:26,PISY,25,80,0.8,10,8,1,15.45097479842,2.33025303619318,1.56899637896685,4.89694686441531,0.135062401928991,0.179768090707141,1.95104540595188,0.377734201681874,0.741905001513292,7.15461548723265
7:26:11,PISY,31,110,0.7,16,10,2,21.8617695980684,2.68242375564844,1.97470286383255,7.20131703960375,0.214138935234761,0.282453313198602,3.28839758270218,0.537591379402539,1.27861185686752,8.75233689799481
7:303:22,PISY,30,190,0.8,16,14,1,37.5365242901001,4.50199349599887,2.93245054864569,11.2010090410367,0.149591766856799,0.270609908868815,2.76069325896738,0.662430115370694,1.1544804059133,7.96701338681818
3:371:2,PISY,38,260,0.7,24,19,2,52.6830220974815,5.15955954118498,3.60828661660584,16.3317075228102,0.238677372824237,0.436522227873502,3.9822067392085,0.99092327188682,1.66544545339186,8.76869436508962
3:223:4,PISY,9,10,0.5,0,1.299999952,1,1.60200028400198,1.2657795464266,0.861292013915171,0.805885617152799,0.212856534807265,0.0192980280962548,0,0,0.00285722863378236,NA
7:211:22,PISY,15,50,0.6,6,7,1,8.86072464429335,3.00906762511485,2.12692627021738,3.51336681824972,0.195713937196932,0.064424012826065,0.863661300031203,0.340724534931497,0.0741265052923514,5.52667779299085
3:177:34,PISY,40,70,0.7,16,8,1,14.1689451036644,1.29559724465495,0.792698805799754,3.93964131771393,0.239792197271093,0.551147946639865,3.82636344717039,0.449902188295062,1.53584718536416,6.03494050050689
2:386:2,PISY,15,20,0.7,4,3,2,3.57316780179111,1.18711855881039,0.958591456948951,1.52349291378902,0.140377213185189,0.0522423108329301,0.872232333276066,0.146450331584062,0.116721988711157,8.35968359313195
2:200:3,PISY,40,160,0.8,16,15,3,32.7718258098428,2.9570219394103,2.23168950007617,10.7133845813461,0.181513949650893,0.3942561990853,2.63434788458618,0.699923733881567,2.02064636057137,9.03622339118564
5:68:15,PISY,30,140,0.9,16,14,0,27.5578636585432,3.08321411627508,1.69317666889622,7.28708885337228,0.10885008074952,0.281852755990463,2.89421184294645,0.628456019796876,0.882678244693872,4.59462833922213
